Order_ID,Customer_ID,Product_ID,Order_Date,City,Country,Category,Product,Quantity,Unit_Price,Discount_Pct,Sales_Amount,Cost_Amount,Profit_Amount,Order_Status,Sales_Channel,Payment_Method
ORD000156,CUST01496,PROD0303,2026-11-30,Jeddah,Saudi Arabia,Fashion,T-Shirt,3,418.3,0.1,1129.41,795.64,333.77,Cancelled,Marketplace,Wallet
ORD000157,CUST01388,PROD0603,2025-08-31,Abu Dhabi,UAE,Sports,Dumbbells,4,1683.65,0.15,5724.41,3720.71,2003.7,Completed,Marketplace,Cash
ORD000158,CUST01704,PROD0604,2025-03-27,Dubai,UAE,Sports,Fitness Tracker,3,1870.71,0.1,5050.92,3972.29,1078.63,Completed,Marketplace,Card
ORD000159,CUST00500,PROD0501,2026-08-01,Abu Dhabi,UAE,Grocery,Coffee,2,2127.97,0.2,3404.75,2422.53,982.22,Cancelled,Retail Store,Wallet
ORD000160,CUST00815,PROD0203,2026-11-13,Dammam,Saudi Arabia,Home Appliances,Microwave,4,962.3,0.0,3849.2,2514.38,1334.82,Returned,Marketplace,Wallet
ORD000161,CUST02004,PROD0204,2026-07-11,Dubai,UAE,Home Appliances,Vacuum Cleaner,4,809.1,0.1,2912.76,2266.74,646.02,Completed,Retail Store,Bank Transfer
ORD000162,CUST02256,PROD0603,2026-07-28,Jeddah,Saudi Arabia,Sports,Dumbbells,2,786.98,0.1,1416.56,1075.72,340.84,Cancelled,Online,Card
ORD000163,CUST01252,PROD0301,2026-10-08,Riyadh,Saudi Arabia,Fashion,Abaya,1,2158.84,0.15,1835.01,1145.09,689.92,Completed,Marketplace,Wallet
ORD000164,CUST01006,PROD0603,2025-01-28,Dubai,UAE,Sports,Dumbbells,5,151.55,0.15,644.09,434.67,209.42,Cancelled,Online,Cash
ORD000165,CUST01481,PROD0601,2026-09-12,Sharjah,UAE,Sports,Yoga Mat,2,1690.32,0.0,3380.64,2564.03,816.61,Cancelled,Marketplace,Card
ORD000166,CUST02293,PROD0104,2026-07-10,Riyadh,Saudi Arabia,Electronics,Smartwatch,5,2406.22,0.0,12031.1,8539.74,3491.36,Completed,Retail Store,Card
ORD000167,CUST01428,PROD0303,2025-12-06,Dammam,Saudi Arabia,Fashion,T-Shirt,3,57.86,0.0,173.58,96.64,76.94,Returned,Online,Bank Transfer
ORD000168,CUST00077,PROD0502,2025-11-27,Abu Dhabi,UAE,Grocery,Dates,2,1315.98,0.05,2500.36,1865.51,634.85,Cancelled,Online,Bank Transfer
ORD000169,CUST02420,PROD0503,2026-10-02,Sharjah,UAE,Grocery,Snacks,4,359.1,0.2,1149.12,638.23,510.89,Completed,Online,Bank Transfer
ORD000170,CUST00673,PROD0501,2026-05-21,Abu Dhabi,UAE,Grocery,Coffee,3,733.12,0.05,2089.39,1772.4,316.99,Cancelled,Marketplace,Card
ORD000171,CUST00785,PROD0403,2025-12-14,Jeddah,Saudi Arabia,Beauty,Makeup Kit,2,1669.5,0.1,3005.1,2313.92,691.18,Cancelled,Online,Bank Transfer
ORD000172,CUST00069,PROD0501,2026-04-18,Abu Dhabi,UAE,Grocery,Coffee,5,2212.51,0.1,9956.3,7604.43,2351.87,Completed,Online,Card
ORD000173,CUST00646,PROD0304,2025-08-19,Dammam,Saudi Arabia,Fashion,Handbag,5,423.68,0.15,1800.64,1219.6,581.04,Cancelled,Marketplace,Cash
ORD000174,CUST01955,PROD0103,2025-07-09,Dammam,Saudi Arabia,Electronics,Headphones,4,991.36,0.2,3172.35,2349.27,823.08,Cancelled,Online,Wallet
ORD000175,CUST02124,PROD0102,2025-08-13,Abu Dhabi,UAE,Electronics,Laptop,4,357.9,0.15,1216.86,1018.22,198.64,Completed,Online,Bank Transfer
ORD000176,CUST01245,PROD0602,2026-01-20,Abu Dhabi,UAE,Sports,Running Shoes,3,1495.19,0.15,3812.73,2684.51,1128.22,Returned,Marketplace,Card
ORD000177,CUST01732,PROD0601,2026-01-12,Riyadh,Saudi Arabia,Sports,Yoga Mat,5,434.3,0.05,2062.92,1555.16,507.76,Completed,Marketplace,Wallet
ORD000178,CUST01962,PROD0504,2025-10-10,Abu Dhabi,UAE,Grocery,Olive Oil,1,1647.24,0.15,1400.15,973.92,426.23,Cancelled,Online,Card
ORD000179,CUST00242,PROD0104,2026-09-25,Dammam,Saudi Arabia,Electronics,Smartwatch,1,981.66,0.15,834.41,508.65,325.76,Completed,Online,Cash
ORD000180,CUST02179,PROD0204,2026-09-20,Dubai,UAE,Home Appliances,Vacuum Cleaner,5,749.02,0.15,3183.34,2008.66,1174.68,Completed,Online,Bank Transfer
ORD000181,CUST00723,PROD0101,2025-09-16,Jeddah,Saudi Arabia,Electronics,Smartphone,2,1911.74,0.2,3058.78,2175.94,882.84,Completed,Marketplace,Cash
ORD000182,CUST01398,PROD0503,2025-12-25,Dammam,Saudi Arabia,Grocery,Snacks,5,1366.25,0.2,5465.0,3114.43,2350.57,Completed,Online,Wallet
ORD000183,CUST00320,PROD0503,2026-12-11,Riyadh,Saudi Arabia,Grocery,Snacks,2,2155.86,0.05,4096.13,3333.51,762.62,Completed,Retail Store,Wallet
ORD000184,CUST02362,PROD0102,2026-04-01,Riyadh,Saudi Arabia,Electronics,Laptop,4,936.71,0.2,2997.47,2029.47,968.0,Completed,Marketplace,Cash
ORD000185,CUST01131,PROD0604,2026-02-15,Dammam,Saudi Arabia,Sports,Fitness Tracker,2,262.31,0.2,419.7,243.71,175.99,Returned,Online,Wallet
ORD000186,CUST00246,PROD0404,2026-10-11,Abu Dhabi,UAE,Beauty,Hair Dryer,2,2003.41,0.0,4006.82,3240.32,766.5,Completed,Marketplace,Cash
ORD000187,CUST01418,PROD0102,2025-11-14,Jeddah,Saudi Arabia,Electronics,Laptop,5,737.2,0.1,3317.4,2377.62,939.78,Completed,Marketplace,Wallet
ORD000188,CUST00098,PROD0203,2026-11-08,Abu Dhabi,UAE,Home Appliances,Microwave,5,1056.96,0.15,4492.08,2827.81,1664.27,Completed,Online,Bank Transfer
ORD000189,CUST01068,PROD0402,2025-08-13,Riyadh,Saudi Arabia,Beauty,Skincare Set,4,1634.92,0.15,5558.73,3745.63,1813.1,Returned,Retail Store,Cash
ORD000190,CUST01926,PROD0504,2025-08-22,Jeddah,Saudi Arabia,Grocery,Olive Oil,4,524.77,0.05,1994.13,1623.47,370.66,Completed,Marketplace,Wallet
ORD000191,CUST02094,PROD0304,2026-11-15,Abu Dhabi,UAE,Fashion,Handbag,2,52.43,0.2,83.89,50.61,33.28,Completed,Marketplace,Bank Transfer
ORD000192,CUST02195,PROD0403,2026-10-26,Jeddah,Saudi Arabia,Beauty,Makeup Kit,2,104.97,0.05,199.44,145.23,54.21,Completed,Online,Wallet
ORD000193,CUST01911,PROD0503,2026-01-09,Riyadh,Saudi Arabia,Grocery,Snacks,3,2206.55,0.0,6619.65,4309.9,2309.75,Returned,Online,Wallet
ORD000194,CUST00980,PROD0402,2026-11-03,Riyadh,Saudi Arabia,Beauty,Skincare Set,1,674.24,0.1,606.82,387.12,219.7,Completed,Marketplace,Card
ORD000195,CUST00704,PROD0202,2026-08-31,Sharjah,UAE,Home Appliances,Refrigerator,1,1627.4,0.15,1383.29,970.14,413.15,Completed,Marketplace,Cash
ORD000196,CUST00874,PROD0502,2026-04-17,Riyadh,Saudi Arabia,Grocery,Dates,4,737.95,0.05,2804.21,2243.03,561.18,Completed,Marketplace,Bank Transfer
ORD000197,CUST00799,PROD0401,2025-08-21,Riyadh,Saudi Arabia,Beauty,Perfume,4,2210.71,0.0,8842.84,7048.61,1794.23,Cancelled,Online,Cash
ORD000198,CUST00603,PROD0403,2026-11-23,Abu Dhabi,UAE,Beauty,Makeup Kit,1,1670.97,0.05,1587.42,1008.38,579.04,Cancelled,Retail Store,Bank Transfer
ORD000199,CUST00520,PROD0404,2025-04-23,Jubail,Saudi Arabia,Beauty,Hair Dryer,1,2455.55,0.15,2087.22,1428.49,658.73,Completed,Online,Card
ORD000200,CUST00932,PROD0303,2026-05-12,Jeddah,Saudi Arabia,Fashion,T-Shirt,2,1840.5,0.15,3128.85,2194.64,934.21,Returned,Marketplace,Card
ORD000201,CUST01078,PROD0302,2026-03-18,Riyadh,Saudi Arabia,Fashion,Sneakers,4,507.28,0.0,2029.12,1221.68,807.44,Completed,Retail Store,Wallet
ORD000202,CUST00405,PROD0102,2026-07-18,Jeddah,Saudi Arabia,Electronics,Laptop,5,2018.91,0.0,10094.55,6305.85,3788.7,Completed,Online,Card
ORD000203,CUST00704,PROD0601,2025-09-25,Riyadh,Saudi Arabia,Sports,Yoga Mat,1,2270.89,0.1,2043.8,1465.14,578.66,Returned,Marketplace,Cash
ORD000204,CUST02164,PROD0201,2026-05-25,Riyadh,Saudi Arabia,Home Appliances,Air Conditioner,1,710.85,0.15,604.22,395.99,208.23,Returned,Retail Store,Card
ORD000205,CUST00261,PROD0303,2026-01-21,Dubai,UAE,Fashion,T-Shirt,5,310.27,0.2,1241.08,724.89,516.19,Completed,Online,Bank Transfer
ORD000206,CUST01964,PROD0404,2026-01-22,Riyadh,Saudi Arabia,Beauty,Hair Dryer,0,1260.83,0.05,2395.58,1408.51,987.07,Cancelled,Retail Store,Bank Transfer
ORD000207,CUST00592,PROD0602,2025-04-23,Riyadh,Saudi Arabia,Sports,Running Shoes,4,1048.82,0.2,3356.22,2371.44,984.78,Completed,Marketplace,Wallet
ORD000208,CUST01447,PROD0401,2026-09-05,Riyadh,Saudi Arabia,Beauty,Perfume,1,1779.1,0.2,1423.28,1107.07,316.21,Completed,Online,Bank Transfer
ORD000209,CUST01333,PROD0602,2026-09-17,Sharjah,UAE,Sports,Running Shoes,2,1053.4,0.2,1685.44,1197.12,488.32,Completed,Marketplace,Bank Transfer
ORD000210,CUST01841,PROD0602,2025-03-22,Dubai,UAE,Sports,Running Shoes,2,2360.04,0.2,3776.06,2738.65,1037.41,Cancelled,Online,Bank Transfer
ORD000211,CUST00254,PROD0402,2026-11-30,Jeddah,Saudi Arabia,Beauty,Skincare Set,5,2193.21,0.15,9321.14,7174.82,2146.32,Completed,Online,Bank Transfer
ORD000212,CUST01555,PROD0501,2025-04-23,Riyadh,Saudi Arabia,Grocery,Coffee,5,91.91,0.0,459.55,379.63,79.92,Cancelled,Marketplace,Bank Transfer
ORD000213,CUST00840,PROD0603,2025-01-02,Riyadh,Saudi Arabia,Sports,Dumbbells,3,2046.41,0.15,5218.35,2890.06,2328.29,Cancelled,Marketplace,Bank Transfer
ORD000214,CUST00571,PROD0203,2026-10-04,Dubai,UAE,Home Appliances,Microwave,5,576.16,0.05,2736.76,1508.8,1227.96,Completed,Marketplace,Wallet
ORD000215,CUST01978,PROD0502,2025-08-08,Abu Dhabi,UAE,Grocery,Dates,1,2334.4,0.0,2334.4,1307.85,1026.55,Returned,Retail Store,Cash
ORD000216,CUST02279,PROD0404,2026-07-20,Dubai,UAE,Beauty,Hair Dryer,4,1000.79,0.1,3602.84,3041.31,561.53,Returned,Online,Wallet
ORD000217,CUST01620,PROD0601,2025-08-13,Jeddah,Saudi Arabia,Sports,Yoga Mat,5,2359.53,0.0,11797.65,7048.36,4749.29,Completed,Retail Store,Wallet
ORD000218,CUST01282,PROD0602,2026-01-20,Jubail,Saudi Arabia,Sports,Running Shoes,5,1579.23,0.0,7896.15,4692.87,3203.28,Completed,Marketplace,Bank Transfer
ORD000219,CUST01964,PROD0602,2026-02-07,Riyadh,Saudi Arabia,Sports,Running Shoes,1,1294.92,0.15,1100.68,751.91,348.77,Completed,Online,Wallet
ORD000220,CUST01932,PROD0104,2026-09-30,Abu Dhabi,UAE,Electronics,Smartwatch,1,410.6,0.0,410.6,226.56,184.04,Completed,Online,Bank Transfer
ORD000221,CUST02284,PROD0603,2025-05-10,Dubai,UAE,Sports,Dumbbells,2,1616.01,0.2,2585.62,1954.67,630.95,Completed,Marketplace,Bank Transfer
ORD000222,CUST02132,PROD0302,2025-02-22,Dammam,Saudi Arabia,Fashion,Sneakers,5,2162.56,0.2,8650.24,7173.14,1477.1,Returned,Online,Bank Transfer
ORD000223,CUST00448,PROD0203,2026-11-15,Dammam,Saudi Arabia,Home Appliances,Microwave,5,2190.3,0.05,10403.92,7735.02,2668.9,Cancelled,Retail Store,Cash
ORD000224,CUST02173,PROD0403,2026-12-31,Abu Dhabi,UAE,Beauty,Makeup Kit,3,1137.33,0.05,3241.39,2710.54,530.85,Completed,Online,Card
ORD000225,CUST00532,PROD0602,2026-11-03,Jubail,Saudi Arabia,Sports,Running Shoes,3,1382.73,0.15,3525.96,2570.22,955.74,Completed,Online,Card
ORD000226,CUST00217,PROD0402,2026-12-11,Dubai,UAE,Beauty,Skincare Set,5,1616.55,0.15,6870.34,4319.54,2550.8,Completed,Retail Store,Wallet
ORD000227,CUST00691,PROD0404,2026-02-20,Dubai,UAE,Beauty,Hair Dryer,3,2357.67,0.05,6719.36,4728.92,1990.44,Completed,Online,Bank Transfer
ORD000228,CUST02034,PROD0401,2025-09-04,Dammam,Saudi Arabia,Beauty,Perfume,5,1981.12,0.2,7924.48,5696.46,2228.02,Cancelled,Marketplace,Bank Transfer
ORD000229,CUST01093,PROD0103,2026-03-15,Dubai,UAE,Electronics,Headphones,2,1406.78,0.0,2813.56,1887.03,926.53,Completed,Marketplace,Card
ORD000230,CUST01478,PROD0601,2025-07-22,Jeddah,Saudi Arabia,Sports,Yoga Mat,1,1655.43,0.0,1655.43,1036.36,619.07,Completed,Marketplace,Cash
ORD000231,CUST00596,PROD0603,2025-07-03,Abu Dhabi,UAE,Sports,Dumbbells,2,695.94,0.1,1252.69,731.39,521.3,Returned,Marketplace,Cash
ORD000232,CUST01801,PROD0204,2025-05-03,Abu Dhabi,UAE,Home Appliances,Vacuum Cleaner,5,122.92,0.15,522.41,398.63,123.78,Completed,Online,Bank Transfer
ORD000233,CUST00790,PROD0204,2026-02-05,Jubail,Saudi Arabia,Home Appliances,Vacuum Cleaner,1,1762.0,0.15,1497.7,918.86,578.84,Cancelled,Retail Store,Cash
ORD000234,CUST02312,PROD0103,2025-10-21,Dammam,Saudi Arabia,Electronics,Headphones,2,1303.23,0.15,2215.49,1852.01,363.48,Completed,Retail Store,Bank Transfer
ORD000235,CUST00704,PROD0202,2025-10-07,Jubail,Saudi Arabia,Home Appliances,Refrigerator,1,907.31,0.1,816.58,675.11,141.47,Cancelled,Marketplace,Bank Transfer
ORD000236,CUST00209,PROD0602,2026-09-02,Dubai,UAE,Sports,Running Shoes,5,2327.31,0.1,10472.9,6174.23,4298.67,Completed,Marketplace,Card
ORD000237,CUST02418,PROD0603,2025-07-17,Dammam,Saudi Arabia,Sports,Dumbbells,2,1964.78,0.0,3929.56,2402.34,1527.22,Cancelled,Marketplace,Card
ORD000238,CUST00640,PROD0501,2026-05-26,Dammam,Saudi Arabia,Grocery,Coffee,1,1009.62,0.2,807.7,638.68,169.02,Completed,Retail Store,Card
ORD000239,CUST01186,PROD0501,2025-05-24,Dammam,Saudi Arabia,Grocery,Coffee,4,736.56,0.1,2651.62,2106.16,545.46,Returned,Retail Store,Bank Transfer
ORD000240,CUST01657,PROD0203,2026-09-01,Riyadh,Saudi Arabia,Home Appliances,Microwave,2,2327.71,0.2,3724.34,2954.78,769.56,Cancelled,Online,Bank Transfer
ORD000241,CUST00403,PROD0504,2025-07-20,Sharjah,UAE,Grocery,Olive Oil,3,123.72,0.1,334.04,231.39,102.65,Returned,Marketplace,Bank Transfer
ORD000242,CUST01162,PROD0201,2025-05-04,Jubail,Saudi Arabia,Home Appliances,Air Conditioner,1,2203.02,0.0,2203.02,1801.85,401.17,Completed,Marketplace,Cash
ORD000243,CUST01198,PROD0401,2025-07-06,Dubai,UAE,Beauty,Perfume,1,1347.1,0.15,1145.03,808.67,336.36,Returned,Online,Wallet
ORD000244,CUST00581,PROD0204,2025-11-22,Dubai,UAE,Home Appliances,Vacuum Cleaner,5,912.51,0.15,3878.17,2754.19,1123.98,Completed,Retail Store,Cash
ORD000245,CUST02284,PROD0603,2026-04-09,Riyadh,Saudi Arabia,Sports,Dumbbells,1,176.17,0.05,167.36,119.37,47.99,Completed,Retail Store,Cash
ORD000246,CUST01841,PROD0401,2025-12-15,Abu Dhabi,UAE,Beauty,Perfume,4,332.82,0.05,1264.72,775.45,489.27,Completed,Online,Cash
ORD000247,CUST01066,PROD0202,2026-10-22,Abu Dhabi,UAE,Home Appliances,Refrigerator,3,847.11,0.0,2541.33,2129.64,411.69,Cancelled,Online,Wallet
ORD000248,CUST01297,PROD0101,2026-02-07,Riyadh,Saudi Arabia,Electronics,Smartphone,5,679.42,0.2,2717.68,1519.42,1198.26,Completed,Online,Bank Transfer
ORD000249,CUST01609,PROD0203,2025-12-12,Riyadh,Saudi Arabia,Home Appliances,Microwave,3,2337.94,0.2,5611.06,3095.8,2515.26,Completed,Marketplace,Card
ORD000250,CUST01869,PROD0104,2026-05-26,Riyadh,Saudi Arabia,Electronics,Smartwatch,2,1159.52,0.1,2087.14,1289.99,797.15,Completed,Online,Card
ORD000251,CUST00248,PROD0404,2025-05-27,Abu Dhabi,UAE,Beauty,Hair Dryer,4,2111.08,0.0,8444.32,6765.3,1679.02,Completed,Retail Store,Bank Transfer
ORD000252,CUST00370,PROD0601,2025-05-28,Riyadh,Saudi Arabia,Sports,Yoga Mat,2,2365.16,0.15,4020.77,2934.31,1086.46,Completed,Marketplace,Cash
ORD000253,CUST00947,PROD0304,2026-12-12,Sharjah,UAE,Fashion,Handbag,5,1396.07,0.0,6980.35,3973.88,3006.47,Completed,Marketplace,Bank Transfer
ORD000254,CUST00824,PROD0303,2026-05-04,Jeddah,Saudi Arabia,Fashion,T-Shirt,5,1593.65,0.05,7569.84,5501.61,2068.23,Completed,Retail Store,Wallet
ORD000255,CUST00084,PROD0403,2026-10-02,Sharjah,UAE,Beauty,Makeup Kit,4,655.1,0.0,2620.4,1815.37,805.03,Completed,Marketplace,Bank Transfer
ORD000256,CUST01776,PROD0304,2026-07-05,Riyadh,Saudi Arabia,Fashion,Handbag,4,269.32,0.15,915.69,538.37,377.32,Returned,Retail Store,Card
ORD000257,CUST01852,PROD0604,2025-12-04,Abu Dhabi,UAE,Sports,Fitness Tracker,5,607.71,0.15,2582.77,1566.87,1015.9,Cancelled,Marketplace,Wallet
ORD000258,CUST01239,PROD0503,2026-10-03,Abu Dhabi,UAE,Grocery,Snacks,3,1898.36,0.1,5125.57,4340.62,784.95,Returned,Online,Wallet
ORD000259,CUST01530,PROD0203,2026-04-18,Dammam,Saudi Arabia,Home Appliances,Microwave,1,130.98,0.1,117.88,84.87,33.01,Cancelled,Retail Store,Cash
ORD000260,CUST01647,PROD0503,2025-05-31,Jeddah,Saudi Arabia,Grocery,Snacks,5,2030.08,0.15,8627.84,5496.67,3131.17,Completed,Retail Store,Bank Transfer
ORD000261,CUST02092,PROD0601,2026-02-19,Dammam,Saudi Arabia,Sports,Yoga Mat,1,2338.3,0.0,2338.3,1799.77,538.53,Returned,Retail Store,Wallet
ORD000262,CUST00304,PROD0501,2025-10-25,Jeddah,Saudi Arabia,Grocery,Coffee,2,1442.66,0.0,2885.32,2132.18,753.14,Completed,Online,Bank Transfer
ORD000263,CUST02370,PROD0503,2026-09-03,Abu Dhabi,UAE,Grocery,Snacks,3,1272.81,0.2,3054.74,1844.6,1210.14,Completed,Retail Store,Card
ORD000264,CUST00693,PROD0404,2025-09-20,Dammam,Saudi Arabia,Beauty,Hair Dryer,5,887.66,0.1,3994.47,2862.04,1132.43,Completed,Marketplace,Bank Transfer
ORD000265,CUST01029,PROD0301,2025-05-24,Abu Dhabi,UAE,Fashion,Abaya,3,639.69,0.1,1727.16,1408.33,318.83,Completed,Retail Store,Wallet
ORD000266,CUST00185,PROD0104,2025-12-12,Riyadh,Saudi Arabia,Electronics,Smartwatch,3,535.9,0.0,1607.7,1097.03,510.67,Cancelled,Online,Card
ORD000267,CUST02491,PROD0401,2026-09-16,Dubai,UAE,Beauty,Perfume,2,1744.28,0.1,3139.7,2361.68,778.02,Cancelled,Online,Card
ORD000268,CUST00368,PROD0204,2026-07-26,Dubai,UAE,Home Appliances,Vacuum Cleaner,3,1518.43,0.0,4555.29,2949.09,1606.2,Completed,Marketplace,Cash
ORD000269,CUST01686,PROD0102,2025-01-02,Jeddah,Saudi Arabia,Electronics,Laptop,4,1769.3,0.0,7077.2,5666.33,1410.87,Returned,Retail Store,Card
ORD000270,CUST01090,PROD0301,2025-10-31,Riyadh,Saudi Arabia,Fashion,Abaya,5,501.11,0.15,2129.72,1215.68,914.04,Completed,Retail Store,Card
ORD000271,CUST01134,PROD0404,2025-09-11,Abu Dhabi,UAE,Beauty,Hair Dryer,2,144.16,0.2,230.66,180.7,49.96,Completed,Marketplace,Cash
ORD000272,CUST01360,PROD0103,2026-10-14,Riyadh,Saudi Arabia,Electronics,Headphones,3,2466.39,0.0,7399.17,5433.89,1965.28,Returned,Marketplace,Card
ORD000273,CUST00638,PROD0501,2026-03-29,Dammam,Saudi Arabia,Grocery,Coffee,5,1804.84,0.0,9024.2,6931.43,2092.77,Completed,Marketplace,Cash
ORD000274,CUST02398,PROD0302,2025-02-06,Dammam,Saudi Arabia,Fashion,Sneakers,3,749.13,0.15,1910.28,1056.97,853.31,Completed,Retail Store,Card
ORD000275,CUST01671,PROD0503,2025-06-09,Jubail,Saudi Arabia,Grocery,Snacks,4,410.3,0.0,1641.2,928.58,712.62,Completed,Online,Bank Transfer
ORD000276,CUST02317,PROD0302,2025-01-09,Riyadh,Saudi Arabia,Fashion,Sneakers,5,40.2,0.05,190.95,138.42,52.53,Completed,Retail Store,Card
ORD000277,CUST00444,PROD0301,2025-08-21,Dubai,UAE,Fashion,Abaya,4,1405.59,0.15,4779.01,3816.52,962.49,Completed,Marketplace,Wallet
ORD000278,CUST01974,PROD0302,2025-04-09,Dubai,UAE,Fashion,Sneakers,1,672.41,0.2,537.93,408.25,129.68,Returned,Retail Store,Cash
ORD000279,CUST02229,PROD0604,2026-10-21,Riyadh,Saudi Arabia,Sports,Fitness Tracker,4,55.41,0.15,188.39,158.47,29.92,Completed,Retail Store,Bank Transfer
ORD000280,CUST02079,PROD0602,2025-07-27,Abu Dhabi,UAE,Sports,Running Shoes,3,900.39,0.2,2160.94,1354.64,806.3,Completed,Online,Wallet
ORD000281,CUST01156,PROD0202,2025-05-11,Dubai,UAE,Home Appliances,Refrigerator,2,68.81,0.0,137.62,94.13,43.49,Completed,Online,Card
ORD000282,CUST01254,PROD0504,2026-02-08,Dubai,UAE,Grocery,Olive Oil,5,1290.18,0.2,5160.72,3906.5,1254.22,Completed,Marketplace,Bank Transfer
ORD000283,CUST01290,PROD0301,2025-06-01,Dubai,UAE,Fashion,Abaya,1,946.61,0.05,899.28,524.88,374.4,Returned,Online,Card
ORD000284,CUST01812,PROD0603,2025-02-23,Dubai,UAE,Sports,Dumbbells,1,26.7,0.15,22.7,13.16,9.54,Returned,Marketplace,Card
ORD000285,CUST01787,PROD0403,2025-04-30,Riyadh,Saudi Arabia,Beauty,Makeup Kit,5,1468.05,0.05,6973.24,3990.32,2982.92,Cancelled,Retail Store,Cash
ORD000286,CUST00869,PROD0401,2026-11-04,Jubail,Saudi Arabia,Beauty,Perfume,5,2376.17,0.05,11286.81,6341.19,4945.62,Completed,Marketplace,Wallet
ORD000287,CUST01328,PROD0203,2026-09-20,Jubail,Saudi Arabia,Home Appliances,Microwave,1,1566.96,0.1,1410.26,878.44,531.82,Cancelled,Retail Store,Card
ORD000288,CUST00860,PROD0402,2026-08-10,Riyadh,Saudi Arabia,Beauty,Skincare Set,5,1533.78,0.1,6902.01,4385.42,2516.59,Completed,Online,Bank Transfer
ORD000289,CUST00669,PROD0201,2026-09-17,Sharjah,UAE,Home Appliances,Air Conditioner,1,2373.69,0.05,2255.01,1871.71,383.3,Cancelled,Marketplace,Wallet
ORD000290,CUST00221,PROD0303,2026-02-24,Dammam,Saudi Arabia,Fashion,T-Shirt,1,1683.34,0.0,1683.34,942.9,740.44,Completed,Marketplace,Bank Transfer
ORD000291,CUST00844,PROD0404,2026-02-26,Jeddah,Saudi Arabia,Beauty,Hair Dryer,2,129.35,0.2,206.96,122.87,84.09,Completed,Marketplace,Wallet
ORD000292,CUST02474,PROD0302,2025-04-14,Dubai,UAE,Fashion,Sneakers,2,1601.0,0.05,3041.9,1899.79,1142.11,Completed,Retail Store,Cash
ORD000293,CUST00748,PROD0502,2025-09-11,Dubai,UAE,Grocery,Dates,4,199.23,0.15,677.38,481.08,196.3,Completed,Retail Store,Card
ORD000294,CUST02113,PROD0404,2025-08-15,Dammam,Saudi Arabia,Beauty,Hair Dryer,1,2065.31,0.05,1962.04,1592.27,369.77,Completed,Marketplace,Bank Transfer
ORD000295,CUST00809,PROD0602,2025-04-22,Dammam,Saudi Arabia,Sports,Running Shoes,2,411.1,0.05,781.09,466.31,314.78,Cancelled,Marketplace,Card
ORD000296,CUST00074,PROD0202,2026-05-25,Riyadh,Saudi Arabia,Home Appliances,Refrigerator,4,468.02,0.15,1591.27,1044.97,546.3,Cancelled,Retail Store,Bank Transfer
ORD000297,CUST02424,PROD0201,2026-04-18,Jeddah,Saudi Arabia,Home Appliances,Air Conditioner,5,400.17,0.05,1900.81,1082.17,818.64,Completed,Marketplace,Card
ORD000298,CUST01924,PROD0403,2025-04-09,Abu Dhabi,UAE,Beauty,Makeup Kit,5,585.05,0.2,2340.2,1538.65,801.55,Completed,Marketplace,Bank Transfer
ORD000299,CUST01217,PROD0204,2025-06-02,Riyadh,Saudi Arabia,Home Appliances,Vacuum Cleaner,1,1179.51,0.2,943.61,774.72,168.89,Completed,Retail Store,Card
ORD000300,CUST01712,PROD0602,2025-12-04,Dubai,UAE,Sports,Running Shoes,2,1811.33,0.15,3079.26,2102.05,977.21,Completed,Online,Card
ORD000301,CUST01346,PROD0303,,Dammam,Saudi Arabia,Fashion,T-Shirt,1,138.01,0.2,110.41,92.41,18.0,Cancelled,Marketplace,Cash
ORD000302,CUST01955,PROD0203,2025-06-12,Dubai,UAE,Home Appliances,Microwave,5,2342.15,0.2,9368.6,6847.52,2521.08,Completed,Online,Bank Transfer
ORD000303,CUST02101,PROD0403,2026-12-21,Jeddah,Saudi Arabia,Beauty,Makeup Kit,2,1687.21,0.1,3036.98,2153.9,883.08,Cancelled,Online,Wallet
ORD000304,CUST02343,PROD0402,2026-11-12,Jubail,Saudi Arabia,Beauty,Skincare Set,2,1753.78,0.05,3332.18,2205.95,1126.23,Cancelled,Retail Store,Wallet
ORD000305,CUST02254,PROD0501,2025-06-10,Abu Dhabi,UAE,Grocery,Coffee,2,2178.58,0.1,3921.44,2202.97,1718.47,Completed,Retail Store,Card
ORD000306,CUST00794,PROD0104,2026-08-03,Dammam,Saudi Arabia,Electronics,Smartwatch,5,1452.78,0.2,5811.12,4391.53,1419.59,Completed,Retail Store,Card
ORD000307,CUST00337,PROD0203,2026-02-02,Dammam,Saudi Arabia,Home Appliances,Microwave,4,190.5,0.15,647.7,420.15,227.55,Cancelled,Online,Cash
ORD000308,CUST00547,PROD0503,2025-10-04,Abu Dhabi,UAE,Grocery,Snacks,2,1166.64,0.1,2099.95,1161.32,938.63,Completed,Retail Store,Wallet
ORD000309,CUST01843,PROD0202,2026-05-19,Dammam,Saudi Arabia,Home Appliances,Refrigerator,5,533.15,0.1,2399.18,1485.77,913.41,Returned,Marketplace,Card
ORD000310,CUST02058,PROD0103,2026-01-27,Abu Dhabi,UAE,Electronics,Headphones,5,1275.8,0.1,5741.1,4727.71,1013.39,Returned,Online,Cash
ORD000311,CUST02375,PROD0101,2025-05-15,Riyadh,Saudi Arabia,Electronics,Smartphone,2,1212.17,0.2,1939.47,1076.85,862.62,Completed,Online,Wallet
